"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"1400000US06055200802","Census Tract 2008.02, Napa County, California","6228","505"
"1400000US06055200803","Census Tract 2008.03, Napa County, California","2133","162"
"1400000US06055200804","Census Tract 2008.04, Napa County, California","5573","508"
"1400000US06055200900","Census Tract 2009, Napa County, California","757","325"
"1400000US06055201003","Census Tract 2010.03, Napa County, California","5197","323"
"1400000US06055201004","Census Tract 2010.04, Napa County, California","5980","288"
"1400000US06055201005","Census Tract 2010.05, Napa County, California","2500","209"
"1400000US06055201006","Census Tract 2010.06, Napa County, California","3314","199"
"1400000US06055201007","Census Tract 2010.07, Napa County, California","4058","351"
"1400000US06055201101","Census Tract 2011.01, Napa County, California","2054","121"
"1400000US06055201102","Census Tract 2011.02, Napa County, California","1904","277"
"1400000US06055201200","Census Tract 2012, Napa County, California","5081","291"
"1400000US06055201300","Census Tract 2013, Napa County, California","2987","23"
"1400000US06055201401","Census Tract 2014.01, Napa County, California","3024","295"
"1400000US06055201402","Census Tract 2014.02, Napa County, California","2917","236"
"1400000US06055201403","Census Tract 2014.03, Napa County, California","738","154"
"1400000US06055201500","Census Tract 2015, Napa County, California","1846","232"
"1400000US06055201601","Census Tract 2016.01, Napa County, California","2783","241"
"1400000US06055201602","Census Tract 2016.02, Napa County, California","3318","241"
"1400000US06055201700","Census Tract 2017, Napa County, California","5288","453"
"1400000US06055201800","Census Tract 2018, Napa County, California","1737","169"
"1400000US06055201900","Census Tract 2019, Napa County, California","1413","203"
"1400000US06055202000","Census Tract 2020, Napa County, California","5271","15"
"1400000US06057000102","Census Tract 1.02, Nevada County, California","7040","441"
"1400000US06057000103","Census Tract 1.03, Nevada County, California","7787","429"
"1400000US06057000104","Census Tract 1.04, Nevada County, California","3149","255"
"1400000US06057000105","Census Tract 1.05, Nevada County, California","3143","299"
"1400000US06057000200","Census Tract 2, Nevada County, California","2668","278"
"1400000US06057000300","Census Tract 3, Nevada County, California","2666","239"
"1400000US06057000401","Census Tract 4.01, Nevada County, California","5783","420"
"1400000US06057000402","Census Tract 4.02, Nevada County, California","5606","752"
"1400000US06057000501","Census Tract 5.01, Nevada County, California","5515","587"
"1400000US06057000502","Census Tract 5.02, Nevada County, California","4959","470"
"1400000US06057000600","Census Tract 6, Nevada County, California","6943","579"
"1400000US06057000701","Census Tract 7.01, Nevada County, California","7334","465"
"1400000US06057000702","Census Tract 7.02, Nevada County, California","3936","359"
"1400000US06057000801","Census Tract 8.01, Nevada County, California","5450","568"
"1400000US06057000802","Census Tract 8.02, Nevada County, California","6854","497"
"1400000US06057000900","Census Tract 9, Nevada County, California","3754","460"
"1400000US06057001203","Census Tract 12.03, Nevada County, California","2538","367"
"1400000US06057001204","Census Tract 12.04, Nevada County, California","2273","318"
"1400000US06057001205","Census Tract 12.05, Nevada County, California","5183","422"
"1400000US06057001206","Census Tract 12.06, Nevada County, California","6663","555"
"1400000US06059001101","Census Tract 11.01, Orange County, California","5031","289"
"1400000US06059001102","Census Tract 11.02, Orange County, California","3237","170"
"1400000US06059001103","Census Tract 11.03, Orange County, California","4594","426"
"1400000US06059001201","Census Tract 12.01, Orange County, California","5594","314"
"1400000US06059001202","Census Tract 12.02, Orange County, California","3662","311"
"1400000US06059001301","Census Tract 13.01, Orange County, California","6519","340"
"1400000US06059001303","Census Tract 13.03, Orange County, California","5884","345"
"1400000US06059001304","Census Tract 13.04, Orange County, California","3982","422"
"1400000US06059001401","Census Tract 14.01, Orange County, California","4495","321"
"1400000US06059001402","Census Tract 14.02, Orange County, California","5023","349"
"1400000US06059001403","Census Tract 14.03, Orange County, California","3023","200"
"1400000US06059001404","Census Tract 14.04, Orange County, California","3934","400"
"1400000US06059001501","Census Tract 15.01, Orange County, California","5792","388"
"1400000US06059001503","Census Tract 15.03, Orange County, California","5049","388"
"1400000US06059001504","Census Tract 15.04, Orange County, California","4844","376"
"1400000US06059001505","Census Tract 15.05, Orange County, California","6931","406"
"1400000US06059001506","Census Tract 15.06, Orange County, California","4286","285"
"1400000US06059001507","Census Tract 15.07, Orange County, California","4745","290"
"1400000US06059001601","Census Tract 16.01, Orange County, California","7986","520"
"1400000US06059001602","Census Tract 16.02, Orange County, California","4924","260"
"1400000US06059001704","Census Tract 17.04, Orange County, California","8256","468"
"1400000US06059001705","Census Tract 17.05, Orange County, California","4002","255"
"1400000US06059001706","Census Tract 17.06, Orange County, California","3648","362"
"1400000US06059001707","Census Tract 17.07, Orange County, California","7291","391"
"1400000US06059001708","Census Tract 17.08, Orange County, California","3619","242"
"1400000US06059001801","Census Tract 18.01, Orange County, California","5510","437"
"1400000US06059001802","Census Tract 18.02, Orange County, California","7823","727"
"1400000US06059001901","Census Tract 19.01, Orange County, California","2552","242"
"1400000US06059001902","Census Tract 19.02, Orange County, California","3213","257"
"1400000US06059001903","Census Tract 19.03, Orange County, California","3713","301"
"1400000US06059011000","Census Tract 110, Orange County, California","6077","498"
"1400000US06059011101","Census Tract 111.01, Orange County, California","4191","254"
"1400000US06059011102","Census Tract 111.02, Orange County, California","4134","390"
"1400000US06059011200","Census Tract 112, Orange County, California","4374","471"
"1400000US06059011300","Census Tract 113, Orange County, California","5153","567"
"1400000US06059011401","Census Tract 114.01, Orange County, California","2219","211"
"1400000US06059011402","Census Tract 114.02, Orange County, California","2608","270"
"1400000US06059011403","Census Tract 114.03, Orange County, California","6654","624"
"1400000US06059011502","Census Tract 115.02, Orange County, California","4485","307"
"1400000US06059011503","Census Tract 115.03, Orange County, California","1839","188"
"1400000US06059011504","Census Tract 115.04, Orange County, California","5916","678"
"1400000US06059011601","Census Tract 116.01, Orange County, California","8430","911"
"1400000US06059011602","Census Tract 116.02, Orange County, California","5314","730"
"1400000US06059011707","Census Tract 117.07, Orange County, California","5911","506"
"1400000US06059011708","Census Tract 117.08, Orange County, California","4566","449"
"1400000US06059011709","Census Tract 117.09, Orange County, California","4610","262"
"1400000US06059011710","Census Tract 117.10, Orange County, California","3455","239"
"1400000US06059011711","Census Tract 117.11, Orange County, California","7878","604"
"1400000US06059011712","Census Tract 117.12, Orange County, California","4734","343"
"1400000US06059011714","Census Tract 117.14, Orange County, California","898","103"
"1400000US06059011715","Census Tract 117.15, Orange County, California","6437","320"
"1400000US06059011716","Census Tract 117.16, Orange County, California","5223","286"
"1400000US06059011717","Census Tract 117.17, Orange County, California","2680","161"
"1400000US06059011718","Census Tract 117.18, Orange County, California","3458","178"
"1400000US06059011720","Census Tract 117.20, Orange County, California","6573","448"
"1400000US06059011721","Census Tract 117.21, Orange County, California","5364","464"
"1400000US06059011722","Census Tract 117.22, Orange County, California","2259","164"
"1400000US06059021802","Census Tract 218.02, Orange County, California","6981","534"
"1400000US06059021807","Census Tract 218.07, Orange County, California","4438","332"
"1400000US06059021809","Census Tract 218.09, Orange County, California","3188","175"
"1400000US06059021810","Census Tract 218.10, Orange County, California","3570","194"
"1400000US06059021812","Census Tract 218.12, Orange County, California","6535","497"
"1400000US06059021813","Census Tract 218.13, Orange County, California","4","6"
"1400000US06059021814","Census Tract 218.14, Orange County, California","7192","602"
"1400000US06059021815","Census Tract 218.15, Orange County, California","11591","520"
"1400000US06059021816","Census Tract 218.16, Orange County, California","4966","200"
"1400000US06059021817","Census Tract 218.17, Orange County, California","3848","237"
"1400000US06059021820","Census Tract 218.20, Orange County, California","4259","233"
"1400000US06059021821","Census Tract 218.21, Orange County, California","7772","477"
"1400000US06059021822","Census Tract 218.22, Orange County, California","9543","505"
"1400000US06059021823","Census Tract 218.23, Orange County, California","4238","251"
"1400000US06059021824","Census Tract 218.24, Orange County, California","2782","149"
"1400000US06059021825","Census Tract 218.25, Orange County, California","2940","229"
"1400000US06059021826","Census Tract 218.26, Orange County, California","2806","283"
"1400000US06059021827","Census Tract 218.27, Orange County, California","3064","312"
"1400000US06059021828","Census Tract 218.28, Orange County, California","4146","213"
"1400000US06059021829","Census Tract 218.29, Orange County, California","5278","321"
