GEOID,NAME,ttl_jobs,ttl_population
6037408301,"Census Tract 4083.01, Los Angeles County, California",NA,5569
6037408302,"Census Tract 4083.02, Los Angeles County, California",NA,3836
6037408303,"Census Tract 4083.03, Los Angeles County, California",NA,4183
6037408401,"Census Tract 4084.01, Los Angeles County, California",NA,4389
6037408402,"Census Tract 4084.02, Los Angeles County, California",NA,6646
6037408501,"Census Tract 4085.01, Los Angeles County, California",NA,3050
6037408503,"Census Tract 4085.03, Los Angeles County, California",NA,6673
6037408504,"Census Tract 4085.04, Los Angeles County, California",NA,5193
6037408505,"Census Tract 4085.05, Los Angeles County, California",NA,2653
6037408623,"Census Tract 4086.23, Los Angeles County, California",NA,3268
6037408624,"Census Tract 4086.24, Los Angeles County, California",NA,2958
6037408625,"Census Tract 4086.25, Los Angeles County, California",NA,4214
6037408626,"Census Tract 4086.26, Los Angeles County, California",NA,4037
6037408627,"Census Tract 4086.27, Los Angeles County, California",NA,3076
6037408628,"Census Tract 4086.28, Los Angeles County, California",NA,5177
6037408629,"Census Tract 4086.29, Los Angeles County, California",NA,3012
6037408630,"Census Tract 4086.30, Los Angeles County, California",NA,2510
6037408631,"Census Tract 4086.31, Los Angeles County, California",NA,5214
6037408703,"Census Tract 4087.03, Los Angeles County, California",NA,6545
6037408704,"Census Tract 4087.04, Los Angeles County, California",NA,3311
6037408705,"Census Tract 4087.05, Los Angeles County, California",NA,5625
6037408706,"Census Tract 4087.06, Los Angeles County, California",NA,1835
6037408722,"Census Tract 4087.22, Los Angeles County, California",NA,4313
6037408723,"Census Tract 4087.23, Los Angeles County, California",NA,2975
6037408724,"Census Tract 4087.24, Los Angeles County, California",NA,5542
6037408800,"Census Tract 4088, Los Angeles County, California",NA,4387
6037430002,"Census Tract 4300.02, Los Angeles County, California",NA,6522
6037430003,"Census Tract 4300.03, Los Angeles County, California",NA,4971
6037430101,"Census Tract 4301.01, Los Angeles County, California",NA,5382
6037430102,"Census Tract 4301.02, Los Angeles County, California",NA,4684
6037430200,"Census Tract 4302, Los Angeles County, California",NA,1026
6037430301,"Census Tract 4303.01, Los Angeles County, California",NA,4319
6037430302,"Census Tract 4303.02, Los Angeles County, California",NA,5339
6037430400,"Census Tract 4304, Los Angeles County, California",NA,4642
6037430501,"Census Tract 4305.01, Los Angeles County, California",NA,4030
6037430502,"Census Tract 4305.02, Los Angeles County, California",NA,6902
6037430600,"Census Tract 4306, Los Angeles County, California",NA,4553
6037430701,"Census Tract 4307.01, Los Angeles County, California",NA,5846
6037430721,"Census Tract 4307.21, Los Angeles County, California",NA,3963
6037430723,"Census Tract 4307.23, Los Angeles County, California",NA,4365
6037430724,"Census Tract 4307.24, Los Angeles County, California",NA,4723
6037430801,"Census Tract 4308.01, Los Angeles County, California",NA,6978
6037430802,"Census Tract 4308.02, Los Angeles County, California",NA,4586
6037430803,"Census Tract 4308.03, Los Angeles County, California",NA,5397
6037430901,"Census Tract 4309.01, Los Angeles County, California",NA,4517
6037430902,"Census Tract 4309.02, Los Angeles County, California",NA,4539
6037431001,"Census Tract 4310.01, Los Angeles County, California",NA,7669
6037431002,"Census Tract 4310.02, Los Angeles County, California",NA,3165
6037431100,"Census Tract 4311, Los Angeles County, California",NA,6758
6037431200,"Census Tract 4312, Los Angeles County, California",NA,6399
6037431300,"Census Tract 4313, Los Angeles County, California",NA,2689
6037431400,"Census Tract 4314, Los Angeles County, California",NA,4202
6037431501,"Census Tract 4315.01, Los Angeles County, California",NA,4480
6037431502,"Census Tract 4315.02, Los Angeles County, California",NA,4273
6037431600,"Census Tract 4316, Los Angeles County, California",NA,4190
6037431700,"Census Tract 4317, Los Angeles County, California",NA,6000
6037431800,"Census Tract 4318, Los Angeles County, California",NA,5655
6037431900,"Census Tract 4319, Los Angeles County, California",NA,4400
6037432000,"Census Tract 4320, Los Angeles County, California",NA,7601
6037432101,"Census Tract 4321.01, Los Angeles County, California",NA,4103
6037432102,"Census Tract 4321.02, Los Angeles County, California",NA,5951
6037432201,"Census Tract 4322.01, Los Angeles County, California",NA,4491
6037432202,"Census Tract 4322.02, Los Angeles County, California",NA,4471
6037432300,"Census Tract 4323, Los Angeles County, California",NA,4350
6037432401,"Census Tract 4324.01, Los Angeles County, California",NA,3705
6037432402,"Census Tract 4324.02, Los Angeles County, California",NA,6938
6037432500,"Census Tract 4325, Los Angeles County, California",NA,8180
6037432601,"Census Tract 4326.01, Los Angeles County, California",NA,7210
6037432602,"Census Tract 4326.02, Los Angeles County, California",NA,4852
6037432700,"Census Tract 4327, Los Angeles County, California",NA,5779
6037432801,"Census Tract 4328.01, Los Angeles County, California",NA,2797
6037432802,"Census Tract 4328.02, Los Angeles County, California",NA,5077
6037432901,"Census Tract 4329.01, Los Angeles County, California",NA,3727
6037432902,"Census Tract 4329.02, Los Angeles County, California",NA,3312
6037433101,"Census Tract 4331.01, Los Angeles County, California",NA,2464
6037433102,"Census Tract 4331.02, Los Angeles County, California",NA,5348
6037433200,"Census Tract 4332, Los Angeles County, California",NA,6246
6037433302,"Census Tract 4333.02, Los Angeles County, California",NA,1530
6037433304,"Census Tract 4333.04, Los Angeles County, California",NA,5063
6037433305,"Census Tract 4333.05, Los Angeles County, California",NA,4582
6037433306,"Census Tract 4333.06, Los Angeles County, California",NA,3136
6037433307,"Census Tract 4333.07, Los Angeles County, California",NA,3193
6037433401,"Census Tract 4334.01, Los Angeles County, California",NA,3405
6037433402,"Census Tract 4334.02, Los Angeles County, California",NA,4713
6037433403,"Census Tract 4334.03, Los Angeles County, California",NA,4882
6037433501,"Census Tract 4335.01, Los Angeles County, California",NA,1949
6037433503,"Census Tract 4335.03, Los Angeles County, California",NA,3269
6037433504,"Census Tract 4335.04, Los Angeles County, California",NA,4802
6037433601,"Census Tract 4336.01, Los Angeles County, California",NA,5066
6037433602,"Census Tract 4336.02, Los Angeles County, California",NA,2896
6037433700,"Census Tract 4337, Los Angeles County, California",NA,3684
6037433801,"Census Tract 4338.01, Los Angeles County, California",NA,5944
6037433802,"Census Tract 4338.02, Los Angeles County, California",NA,3362
6037433901,"Census Tract 4339.01, Los Angeles County, California",NA,6032
6037433902,"Census Tract 4339.02, Los Angeles County, California",NA,3284
6037434001,"Census Tract 4340.01, Los Angeles County, California",NA,4410
6037434003,"Census Tract 4340.03, Los Angeles County, California",NA,4717
6037434004,"Census Tract 4340.04, Los Angeles County, California",NA,3039
6037460000,"Census Tract 4600, Los Angeles County, California",NA,4421
6037460100,"Census Tract 4601, Los Angeles County, California",NA,6196
6037460200,"Census Tract 4602, Los Angeles County, California",NA,5861
6037460301,"Census Tract 4603.01, Los Angeles County, California",NA,4845
6037460302,"Census Tract 4603.02, Los Angeles County, California",NA,4221
6037460401,"Census Tract 4604.01, Los Angeles County, California",NA,985
6037460501,"Census Tract 4605.01, Los Angeles County, California",NA,5614
6037460502,"Census Tract 4605.02, Los Angeles County, California",NA,4277
6037460600,"Census Tract 4606, Los Angeles County, California",NA,4416
6037460700,"Census Tract 4607, Los Angeles County, California",NA,5139
6037460800,"Census Tract 4608, Los Angeles County, California",NA,3103
6037460900,"Census Tract 4609, Los Angeles County, California",NA,6731
6037461000,"Census Tract 4610, Los Angeles County, California",NA,6249
6037461100,"Census Tract 4611, Los Angeles County, California",NA,5419
6037461200,"Census Tract 4612, Los Angeles County, California",NA,4535
6037461300,"Census Tract 4613, Los Angeles County, California",NA,6840
6037461400,"Census Tract 4614, Los Angeles County, California",NA,3119
6037461501,"Census Tract 4615.01, Los Angeles County, California",NA,3971
6037461502,"Census Tract 4615.02, Los Angeles County, California",NA,6423
6037461600,"Census Tract 4616, Los Angeles County, California",NA,6058
6037461700,"Census Tract 4617, Los Angeles County, California",NA,1526
6037461901,"Census Tract 4619.01, Los Angeles County, California",NA,5051
6037461902,"Census Tract 4619.02, Los Angeles County, California",NA,1801
6037462001,"Census Tract 4620.01, Los Angeles County, California",NA,4460
6037462002,"Census Tract 4620.02, Los Angeles County, California",NA,4043
6037462100,"Census Tract 4621, Los Angeles County, California",NA,5748
6037462201,"Census Tract 4622.01, Los Angeles County, California",NA,3941
6037462202,"Census Tract 4622.02, Los Angeles County, California",NA,2775
6037462301,"Census Tract 4623.01, Los Angeles County, California",NA,5265
6037462302,"Census Tract 4623.02, Los Angeles County, California",NA,3213
6037462400,"Census Tract 4624, Los Angeles County, California",NA,3944
6037462500,"Census Tract 4625, Los Angeles County, California",NA,6146
6037462600,"Census Tract 4626, Los Angeles County, California",NA,2152
6037462700,"Census Tract 4627, Los Angeles County, California",NA,5413
6037462800,"Census Tract 4628, Los Angeles County, California",NA,2827
6037462900,"Census Tract 4629, Los Angeles County, California",NA,3797
6037463000,"Census Tract 4630, Los Angeles County, California",NA,2665
6037463101,"Census Tract 4631.01, Los Angeles County, California",NA,2373
6037463102,"Census Tract 4631.02, Los Angeles County, California",NA,3878
6037463200,"Census Tract 4632, Los Angeles County, California",NA,3563
6037463300,"Census Tract 4633, Los Angeles County, California",NA,1970
6037463400,"Census Tract 4634, Los Angeles County, California",NA,5787
6037463500,"Census Tract 4635, Los Angeles County, California",NA,5982
6037463601,"Census Tract 4636.01, Los Angeles County, California",NA,5988
6037463602,"Census Tract 4636.02, Los Angeles County, California",NA,6057
6037463700,"Census Tract 4637, Los Angeles County, California",NA,3138
6037463800,"Census Tract 4638, Los Angeles County, California",NA,4066
6037463900,"Census Tract 4639, Los Angeles County, California",NA,3290
6037464000,"Census Tract 4640, Los Angeles County, California",NA,5623
6037464100,"Census Tract 4641, Los Angeles County, California",NA,7121
6037464200,"Census Tract 4642, Los Angeles County, California",NA,6073
6037480002,"Census Tract 4800.02, Los Angeles County, California",NA,3623
6037480011,"Census Tract 4800.11, Los Angeles County, California",NA,5466
6037480012,"Census Tract 4800.12, Los Angeles County, California",NA,4975
6037480101,"Census Tract 4801.01, Los Angeles County, California",NA,3731
6037480102,"Census Tract 4801.02, Los Angeles County, California",NA,4487
6037480201,"Census Tract 4802.01, Los Angeles County, California",NA,3787
6037480202,"Census Tract 4802.02, Los Angeles County, California",NA,2553
6037480302,"Census Tract 4803.02, Los Angeles County, California",NA,4672
6037480303,"Census Tract 4803.03, Los Angeles County, California",NA,4103
6037480304,"Census Tract 4803.04, Los Angeles County, California",NA,4506
6037480400,"Census Tract 4804, Los Angeles County, California",NA,5538
6037480500,"Census Tract 4805, Los Angeles County, California",NA,5108
6037480600,"Census Tract 4806, Los Angeles County, California",NA,8038
6037480702,"Census Tract 4807.02, Los Angeles County, California",NA,4284
6037480703,"Census Tract 4807.03, Los Angeles County, California",NA,3612
6037480704,"Census Tract 4807.04, Los Angeles County, California",NA,4619
6037480802,"Census Tract 4808.02, Los Angeles County, California",NA,3162
6037480803,"Census Tract 4808.03, Los Angeles County, California",NA,3699
6037480804,"Census Tract 4808.04, Los Angeles County, California",NA,4892
6037480901,"Census Tract 4809.01, Los Angeles County, California",NA,5407
6037480902,"Census Tract 4809.02, Los Angeles County, California",NA,4109
6037480903,"Census Tract 4809.03, Los Angeles County, California",NA,3248
6037481001,"Census Tract 4810.01, Los Angeles County, California",NA,4369
6037481002,"Census Tract 4810.02, Los Angeles County, California",NA,5646
6037481101,"Census Tract 4811.01, Los Angeles County, California",NA,4513
6037481102,"Census Tract 4811.02, Los Angeles County, California",NA,4000
6037481103,"Census Tract 4811.03, Los Angeles County, California",NA,4926
6037481201,"Census Tract 4812.01, Los Angeles County, California",NA,3910
