"dt_pacific","hour_pacific","Max","Average"
2024-06-10,22:48:00,628939,13611.0572687225
2024-06-10,22:48:20,628959,15073.4048780488
2024-06-10,22:48:40,628979,16263.3736842105
2024-06-10,22:49:00,628999,16106.9948717949
2024-06-10,22:49:20,629019,13844.704845815
2024-06-10,22:49:40,629039,16891.7580645161
2024-06-10,22:50:00,629059,14919.0574162679
2024-06-10,22:50:20,629079,15829.6954314721
2024-06-10,22:50:40,629099,14710.4669811321
2024-06-10,22:51:00,629119,16409.5052631579
2024-06-10,22:51:20,629139,15911.75
2024-06-10,22:51:40,629159,15592.89
2024-06-10,22:52:00,629179,15567.5891089109
2024-06-10,22:52:20,629199,16049.7040816327
2024-06-10,22:52:40,629219,15653.0696517413
2024-06-10,22:53:00,629239,14188.7954545455
2024-06-10,22:53:20,629259,16783.6290322581
2024-06-10,22:53:40,629279,16515.8624338624
2024-06-10,22:54:00,629299,14508.2073732719
2024-06-10,22:54:20,629319,14852.4150943396
2024-06-10,22:54:40,629339,15986.7360406091
2024-06-10,22:55:00,629359,14464.6296296296
2024-06-10,22:55:20,629379,15096.4637681159
2024-06-10,22:55:40,629399,14884.7904761905
2024-06-10,22:56:00,629419,15472.0297029703
2024-06-10,22:56:20,629439,16452.1
2024-06-10,22:56:40,629459,15787.2424242424
2024-06-10,22:57:00,629479,14817.327014218
2024-06-10,22:57:20,629499,16994.3641304348
2024-06-10,22:57:40,629519,16546.7777777778
2024-06-10,22:58:00,629539,15114.2463768116
2024-06-10,22:58:20,629559,16049.0051282051
2024-06-10,22:58:40,629579,15732.2060301508
2024-06-10,22:59:00,629599,15266.9658536585
2024-06-10,22:59:20,629619,15892.1979695432
2024-06-10,22:59:40,629639,17778.9375
2024-06-10,23:00:00,629659,16648.3191489362
2024-06-10,23:00:20,629679,16742.2459893048
2024-06-10,23:00:40,629699,17593.3314606742
2024-06-10,23:01:00,629719,17020.8586956522
2024-06-10,23:01:20,629739,16843.6451612903
2024-06-10,23:01:40,629759,17217.956043956
2024-06-10,23:02:00,629779,16322.0364583333
2024-06-10,23:02:20,629799,15918.0101522843
2024-06-10,23:02:40,629819,15836.7626262626
2024-06-10,23:03:00,629839,17613.1460674157
2024-06-10,23:03:20,629859,15606.7611940299
2024-06-10,23:03:40,629879,16169.7371134021
2024-06-10,23:04:00,629899,16155.7628865979
2024-06-10,23:04:20,629919,16501.4842105263
2024-06-10,23:04:40,629939,17134.3169398907
2024-06-10,23:05:00,629959,16591.5343915344
2024-06-10,23:05:20,629979,15606.4726368159
2024-06-10,23:05:40,629999,16516.2
2024-06-10,23:06:00,630019,16429.445026178
2024-06-10,23:06:20,630039,17155.0546448088
2024-06-10,23:06:40,630059,16355.375
2024-06-10,23:07:00,630079,16968.5135135135
2024-06-10,23:07:20,630099,17539.1731843575
2024-06-10,23:07:40,630119,16706.4893617021
2024-06-10,23:08:00,630139,16189.2268041237
2024-06-10,23:08:20,630159,16196.1546391753
2024-06-10,23:08:40,630179,17170.5355191257
2024-06-10,23:09:00,630199,15945.2487309645
2024-06-10,23:09:20,630219,16362.28125
2024-06-10,23:09:40,630239,16449.4712041885
2024-06-10,23:10:00,630259,19636.2875
2024-06-10,23:10:20,630279,16623.2116402116
2024-06-10,23:10:40,630299,16715.8404255319
2024-06-10,23:11:00,630319,18158.4682080925
2024-06-10,23:11:20,630339,19393.8888888889
2024-06-10,23:11:40,630359,17658.8483146067
2024-06-10,23:12:00,630379,18824.3173652694
2024-06-10,23:12:20,630399,17570.3463687151
2024-06-10,23:12:40,630419,17876.1022727273
2024-06-10,23:13:00,630439,19181.0243902439
2024-06-10,23:13:20,630459,17982.24
2024-06-10,23:13:40,630479,18506.8588235294
2024-06-10,23:14:00,630499,17104.5434782609
2024-06-10,23:14:20,630519,18192.6531791908
2024-06-10,23:14:40,630539,18196.5953757226
2024-06-10,23:15:00,630559,20046.2038216561
2024-06-10,23:15:20,630579,17994.4742857143
2024-06-10,23:15:40,630599,18309.0872093023
2024-06-10,23:16:00,630619,17794.2485875706
2024-06-10,23:16:20,630639,17798.6327683616
2024-06-10,23:16:40,630659,17499.4
2024-06-10,23:17:00,630679,18417.9766081871
2024-06-10,23:17:20,630699,18976.1265060241
2024-06-10,23:17:40,630719,18534.7647058823
2024-06-10,23:18:00,630739,19215.8719512195
2024-06-10,23:18:20,630759,17342.8563535912
2024-06-10,23:18:40,630779,17518.6444444445
2024-06-10,23:19:00,630799,17709.5393258427
2024-06-10,23:19:20,630819,17140.6684782609
2024-06-10,23:19:40,630839,18884.3233532934
2024-06-10,23:20:00,630859,18768.1607142857
2024-06-10,23:20:20,630879,18025.48
2024-06-10,23:20:40,630899,18448.6783625731
2024-06-10,23:21:00,630919,18133.1379310345
2024-06-10,23:21:20,630939,18561.4764705882
2024-06-10,23:21:40,630959,19128.4121212121
2024-06-10,23:22:00,630979,18352
2024-06-10,23:22:20,630999,20235.4166666667
2024-06-10,23:22:40,631019,20106.7579617834
2024-06-10,23:23:00,631039,19251.1524390244
2024-06-10,23:23:20,631059,20116.1082802548
2024-06-10,23:23:40,631079,19989.7658227848
2024-06-10,23:24:00,631099,18366.8197674419
2024-06-10,23:24:20,631119,19037.6385542169
2024-06-10,23:24:40,631139,20125.2675159236
2024-06-10,23:25:00,631159,18549.0591715976
2024-06-10,23:25:20,631179,19703.5652173913
2024-06-10,23:25:40,631199,21263.711409396
2024-06-10,23:26:00,631219,19458.7317073171
2024-06-10,23:26:20,631239,20970.3486842105
2024-06-10,23:26:40,631259,19774.6211180124
2024-06-10,23:27:00,631279,18555.1117647059
2024-06-10,23:27:20,631299,19620.4125
2024-06-10,23:27:40,631319,19143.6524390244
2024-06-10,23:28:00,631339,20292.0064102564
2024-06-10,23:28:20,631359,20428.2838709677
2024-06-10,23:28:40,631379,21538.2176870748
2024-06-10,23:29:00,631399,20260.4967741935
2024-06-10,23:29:20,631419,20402.7597402597
2024-06-10,23:29:40,631439,19517.3167701863
2024-06-10,23:30:00,631459,21836.7310344828
2024-06-10,23:30:20,631479,20974.7417218543
2024-06-10,23:30:40,631499,20704.7581699346
2024-06-10,23:31:00,631519,20407.3441558441
2024-06-10,23:31:20,631539,20677.2631578947
2024-06-10,23:31:40,631559,22773.7391304348
2024-06-10,23:32:00,631579,20980.2913907285
2024-06-10,23:32:20,631599,22962.9782608696
2024-06-10,23:32:40,631619,21560.2244897959
2024-06-10,23:33:00,631639,21386.306122449
2024-06-10,23:33:20,631659,21839.2083333333
2024-06-10,23:33:40,631679,23130.5073529412
2024-06-10,23:34:00,631699,20864.3684210526
2024-06-10,23:34:20,631719,21430.2905405405
2024-06-10,23:34:40,631739,22335.4366197183
2024-06-10,23:35:00,631759,22800.1259259259
2024-06-10,23:35:20,631779,20844.0927152318
2024-06-10,23:35:40,631799,24399.2015503876
2024-06-10,23:36:00,631819,22500.9929078014
2024-06-10,23:36:20,631839,21302.1476510067
2024-06-10,23:36:40,631859,23510.8296296296
2024-06-10,23:37:00,631879,20719.6644736842
2024-06-10,23:37:20,631899,22181.8802816901
2024-06-10,23:37:40,631919,24995.0396825397
2024-06-10,23:38:00,631939,23180.9489051095
2024-06-10,23:38:20,631959,23019.9782608696
2024-06-10,23:38:40,631979,24432.9846153846
2024-06-10,23:39:00,631999,24618.203125
2024-06-10,23:39:20,632019,22200.0774647887
2024-06-10,23:39:40,632039,25835.0983606557
2024-06-10,23:40:00,632059,23890.052631579
2024-06-10,23:40:20,632079,24447.9384615385
2024-06-10,23:40:40,632099,26706.9075630252
2024-06-10,23:41:00,632119,23536.0298507463
2024-06-10,23:41:20,632139,23194.7426470588
2024-06-10,23:41:40,632159,23719.5338345865
2024-06-10,23:42:00,632179,23387.7426470588
2024-06-10,23:42:20,632199,22891.4748201439
2024-06-10,23:42:40,632219,24662.2635658915
2024-06-10,23:43:00,632239,25050.8333333333
2024-06-10,23:43:20,632259,23916.5075757576
2024-06-10,23:43:40,632279,23562.7686567164
2024-06-10,23:44:00,632299,25259.626984127
2024-06-10,23:44:20,632319,21809.2534246575
2024-06-10,23:44:40,632339,22427.4154929578
2024-06-10,23:45:00,632359,22249.5563380282
2024-06-10,23:45:20,632379,24682.6640625
2024-06-10,23:45:40,632399,25075.880952381
2024-06-10,23:46:00,632419,22434.4788732394
2024-06-10,23:46:20,632439,23774.0074626866
2024-06-10,23:46:40,632459,24893.7109375
2024-06-10,23:47:00,632479,23954.5303030303
2024-06-10,23:47:20,632499,24138.2671755725
2024-06-10,23:47:40,632519,24141.5038167939
2024-06-10,23:48:00,632539,22617.2553191489
2024-06-10,23:48:20,632559,23804.0820895522
2024-06-10,23:48:40,632579,22622.1489361702
2024-06-10,23:49:00,632599,23612.8134328358
2024-06-10,23:49:20,632619,24156.2519083969
2024-06-10,23:49:40,632639,25116.8174603175
2024-06-10,23:50:00,632659,24362.2595419847
2024-06-10,23:50:20,632679,23136.2028985507
2024-06-10,23:50:40,632699,25535.792
2024-06-10,23:51:00,632719,25137.0158730159
2024-06-10,23:51:20,632739,23465.8740740741
2024-06-10,23:51:40,632759,24367.6384615385
2024-06-10,23:52:00,632779,23831.4701492537
2024-06-10,23:52:20,632799,23487.7426470588
2024-06-10,23:52:40,632819,22981.6762589928
2024-06-10,23:53:00,632839,24370.3076923077
2024-06-10,23:53:20,632859,25757.2357723577
2024-06-10,23:53:40,632879,26623.9411764706
2024-06-10,23:54:00,632899,25353.9920634921
2024-06-10,23:54:20,632919,25567.112
2024-06-10,23:54:40,632939,29046.2363636364
2024-06-10,23:55:00,632959,26641.4369747899
2024-06-10,23:55:20,632979,27100.264957265
2024-06-10,23:55:40,632999,25993.4918032787
2024-06-10,23:56:00,633019,24590.3720930233
2024-06-10,23:56:20,633039,24594.496124031
2024-06-10,23:56:40,633059,25792.9674796748
2024-06-10,23:57:00,633079,23505.7481481482
2024-06-10,23:57:20,633099,26229.9917355372
2024-06-10,23:57:40,633119,25190.4682539683
2024-06-10,23:58:00,633139,26677.3781512605
2024-06-10,23:58:20,633159,26904.813559322
2024-06-10,23:58:40,633179,29394.787037037
2024-06-10,23:59:00,633199,27610.5304347826
2024-06-10,23:59:20,633219,24813.5078125
2024-06-10,23:59:40,633239,26257.9669421488
2024-06-11,00:00:00,633259,25028.811023622
2024-06-11,00:00:20,633279,23544.4814814815
2024-06-11,00:00:40,633299,23550.4518518518
2024-06-11,00:01:00,633319,24648.2461538461
2024-06-11,00:01:20,633339,22736.7588652482
2024-06-11,00:01:40,633359,24851.1395348837
2024-06-11,00:02:00,633379,23916.5187969925
2024-06-11,00:02:20,633399,24102.6742424242
2024-06-11,00:02:40,633419,23397.4558823529
2024-06-11,00:03:00,633439,23927.6090225564
2024-06-11,00:03:20,633459,24868.4453125
2024-06-11,00:03:40,633479,22111.5833333333
2024-06-11,00:04:00,633499,21839.2517006803
2024-06-11,00:04:20,633519,25281.4330708661
2024-06-11,00:04:40,633539,24701.5307692308
2024-06-11,00:05:00,633559,24145.977443609
2024-06-11,00:05:20,633579,23773.4888888889
2024-06-11,00:05:40,633599,28398.3008849557
2024-06-11,00:06:00,633619,27671.1293103448
2024-06-11,00:06:20,633639,26105.1056910569
2024-06-11,00:06:40,633659,26545.1487603306
2024-06-11,00:07:00,633679,27690.8879310345
2024-06-11,00:07:20,633699,29206.1909090909
2024-06-11,00:07:40,633719,28951.7837837838
2024-06-11,00:08:00,633739,29471.0366972477
2024-06-11,00:08:20,633759,28684.2321428571
2024-06-11,00:08:40,633779,27945.2782608696
2024-06-11,00:09:00,633799,29453.0454545455
2024-06-11,00:09:20,633819,29455.3090909091
2024-06-11,00:09:40,633839,27940.8103448276
2024-06-11,00:10:00,633859,30321.141509434
2024-06-11,00:10:20,633879,29497.2568807339
2024-06-11,00:10:40,633899,31216.2815533981
2024-06-11,00:11:00,633919,34110.6736842105
2024-06-11,00:11:20,633939,32161.13
2024-06-11,00:11:40,633959,29241.7636363637
2024-06-11,00:12:00,633979,28982.6036036036
2024-06-11,00:12:20,633999,30937.5961538462
2024-06-11,00:12:40,634019,29797.537037037
2024-06-11,00:13:00,634039,31494.1359223301
2024-06-11,00:13:20,634059,29766.2844036697
2024-06-11,00:13:40,634079,26179.2822580645
2024-06-11,00:14:00,634099,33542.9479166667
2024-06-11,00:14:20,634119,30965.4519230769
2024-06-11,00:14:40,634139,29281.1272727273
2024-06-11,00:15:00,634159,31219.4423076923
2024-06-11,00:15:20,634179,33819.59375
2024-06-11,00:15:40,634199,30928.5238095238
2024-06-11,00:16:00,634219,28023.1391304348
2024-06-11,00:16:20,634239,30414.1603773585
2024-06-11,00:16:40,634259,30708.2952380952
2024-06-11,00:17:00,634279,29021.6607142857
2024-06-11,00:17:20,634299,30371.9439252337
2024-06-11,00:17:40,634319,31248.1730769231
2024-06-11,00:18:00,634339,31617.6176470588
2024-06-11,00:18:20,634359,19647.3483146067
2024-06-11,00:18:40,634379,29329.0818181818
2024-06-11,00:19:00,634399,31567.8252427185
2024-06-11,00:19:20,634419,30392.8130841122
2024-06-11,00:19:40,634439,31579.2912621359
2024-06-11,00:20:00,634459,31040.1442307692
2024-06-11,00:20:20,634479,30744.2571428571
2024-06-11,00:20:40,634499,31961.1386138614
2024-06-11,00:21:00,634519,30748.8095238095
2024-06-11,00:21:20,634539,31974.7524752475
2024-06-11,00:21:40,634559,31788.4257425743
2024-06-11,00:22:00,634579,32361.5353535353
2024-06-11,00:22:20,634599,32047.95
2024-06-11,00:22:40,634619,33738.3263157895
2024-06-11,00:23:00,634639,30195.3271028037
2024-06-11,00:23:20,634659,32310.21
2024-06-11,00:23:40,634679,31076.9038461538
2024-06-11,00:24:00,634699,31440.1176470588
2024-06-11,00:24:20,634719,33067.0309278351
2024-06-11,00:24:40,634739,29984.6074766355
2024-06-11,00:25:00,634759,32662.0505050505
2024-06-11,00:25:20,634779,31098.7788461538
2024-06-11,00:25:40,634799,34783.0752688172
2024-06-11,00:26:00,634819,33436.0208333333
2024-06-11,00:26:20,634839,34145.3617021277
2024-06-11,00:26:40,634859,33438.78125
2024-06-11,00:27:00,634879,31419.3495145631
2024-06-11,00:27:20,634899,34422.7234042553
2024-06-11,00:27:40,634919,31428.9611650485
2024-06-11,00:28:00,634939,32123.99
2024-06-11,00:28:20,634959,34549.7634408602
2024-06-11,00:28:40,634979,31201.854368932
2024-06-11,00:29:00,634999,32067.4950495049
2024-06-11,00:29:20,635019,35204.6847826087
2024-06-11,00:29:40,635039,33057.7653061225
2024-06-11,00:30:00,635059,32153.04
2024-06-11,00:30:20,635079,33852.4631578948
2024-06-11,00:30:40,635099,33155.0927835051
2024-06-11,00:31:00,635119,30875.1904761905
2024-06-11,00:31:20,635139,34494.7765957447
2024-06-11,00:31:40,635159,36022.9111111111
2024-06-11,00:32:00,635179,34223.9893617022
2024-06-11,00:32:20,635199,34970.0326086956
2024-06-11,00:32:40,635219,34975.847826087
2024-06-11,00:33:00,635239,38148.0588235294
2024-06-11,00:33:20,635259,36444.8876404494
2024-06-11,00:33:40,635279,33600.1145833333
2024-06-11,00:34:00,635299,33894.3473684211
2024-06-11,00:34:20,635319,34629.3010752688
2024-06-11,00:34:40,635339,33907.0526315789
2024-06-11,00:35:00,635359,31217.8173076923
2024-06-11,00:35:20,635379,33128.3367346939
2024-06-11,00:35:40,635399,33132.9897959184
2024-06-11,00:36:00,635419,34284.2553191489
2024-06-11,00:36:20,635439,36623.5113636364
2024-06-11,00:36:40,635459,33931.9894736842
2024-06-11,00:37:00,635479,36100.7777777778
2024-06-11,00:37:20,635499,34573.9468085106
2024-06-11,00:37:40,635519,32284.9886363636
2024-06-11,00:38:00,635539,37061.6666666667
2024-06-11,00:38:20,635559,35056.25
2024-06-11,00:38:40,635579,37071.7816091954
2024-06-11,00:39:00,635599,37367.0689655172
2024-06-11,00:39:20,635619,38250.5294117647
2024-06-11,00:39:40,635639,39658.7926829268
2024-06-11,00:40:00,635659,37097.3333333333
2024-06-11,00:40:20,635679,36263.7078651686
2024-06-11,00:40:40,635699,36683.3636363636
2024-06-11,00:41:00,635719,36978.8977272727
2024-06-11,00:41:20,635739,38742.8809523809
2024-06-11,00:41:40,635759,40183.5679012346
2024-06-11,00:42:00,635779,36708.8636363636
2024-06-11,00:42:20,635799,36295.7528089888
2024-06-11,00:42:40,635819,38461.1904761905
2024-06-11,00:43:00,635839,37861.1976744186
2024-06-11,00:43:20,635859,36186.8555555556
2024-06-11,00:43:40,635879,36191.0222222222
2024-06-11,00:44:00,635899,38475.869047619
2024-06-11,00:44:20,635919,38485.1190476191
2024-06-11,00:44:40,635939,39914.2592592593
2024-06-11,00:45:00,635959,41248.7848101266
2024-06-11,00:45:20,635979,38798.0357142857
2024-06-11,00:45:40,635999,40232.5679012345
2024-06-11,00:46:00,636019,39443.9512195122
2024-06-11,00:46:20,636039,40948.0886075949
2024-06-11,00:46:40,636059,40449.5625
2024-06-11,00:47:00,636079,41277.3417721519
2024-06-11,00:47:20,636099,44071.4324324324
2024-06-11,00:47:40,636119,42919.2894736842
2024-06-11,00:48:00,636139,40463.4
2024-06-11,00:48:20,636159,42045.0909090909
2024-06-11,00:48:40,636179,42053.2077922078
2024-06-11,00:49:00,636199,36265.9444444445
2024-06-11,00:49:20,636219,39328.8313253012
2024-06-11,00:49:40,636239,40293.3209876543
2024-06-11,00:50:00,636259,38108.6705882353
2024-06-11,00:50:20,636279,39509.8780487805
2024-06-11,00:50:40,636299,41013.582278481
2024-06-11,00:51:00,636319,40820.825
2024-06-11,00:51:20,636339,37116.6704545455
2024-06-11,00:51:40,636359,38433.5882352941
2024-06-11,00:52:00,636379,42655.9473684211
2024-06-11,00:52:20,636399,40029.5061728395
2024-06-11,00:52:40,636419,41044.1265822785
2024-06-11,00:53:00,636439,39860.5243902439
2024-06-11,00:53:20,636459,41909.3846153846
2024-06-11,00:53:40,636479,46050.4929577465
2024-06-11,00:54:00,636499,42686.0657894737
2024-06-11,00:54:20,636519,42692.25
2024-06-11,00:54:40,636539,45704.8309859155
2024-06-11,00:55:00,636559,43611.7466666667
2024-06-11,00:55:20,636579,42486.8311688312
2024-06-11,00:55:40,636599,48107.9852941177
2024-06-11,00:56:00,636619,39593.3414634146
2024-06-11,00:56:20,636639,41105.5696202532
2024-06-11,00:56:40,636659,42180.7142857143
2024-06-11,00:57:00,636679,43070.9868421053
2024-06-11,00:57:20,636699,43653.7066666667
2024-06-11,00:57:40,636719,46768.4571428571
2024-06-11,00:58:00,636739,47083.536231884
2024-06-11,00:58:20,636759,45768.3661971831
2024-06-11,00:58:40,636779,52412.5806451613
2024-06-11,00:59:00,636799,48872.8805970149
2024-06-11,00:59:20,636819,48886.7164179104
2024-06-11,00:59:40,636839,49638.8636363636
2024-06-11,01:00:00,636859,48528.4179104478
2024-06-11,01:00:20,636879,48530.5820895522
2024-06-11,01:00:40,636899,44553.4657534246
2024-06-11,01:01:00,636919,48211.3382352941
2024-06-11,01:01:20,636939,46184.1408450704
2024-06-11,01:01:40,636959,45555.1111111111
2024-06-11,01:02:00,636979,44596.3424657534
2024-06-11,01:02:20,636999,47884.5441176471
2024-06-11,01:02:40,637019,45873
2024-06-11,01:03:00,637039,48276.3235294118
2024-06-11,01:03:20,637059,47590.8260869565
2024-06-11,01:03:40,637079,49006.0895522388
2024-06-11,01:04:00,637099,54267.1666666667
2024-06-11,01:04:20,637119,58149.8928571429
2024-06-11,01:04:40,637139,47202.0724637681
2024-06-11,01:05:00,637159,48273.6176470588
2024-06-11,01:05:20,637179,44973.7534246575
2024-06-11,01:05:40,637199,45610.4166666667
2024-06-11,01:06:00,637219,50136.8769230769
2024-06-11,01:06:20,637239,47236.4492753623
2024-06-11,01:06:40,637259,45276.5972222222
2024-06-11,01:07:00,637279,45008.301369863
2024-06-11,01:07:20,637299,52150.2698412698
2024-06-11,01:07:40,637319,46944.5714285714
2024-06-11,01:08:00,637339,44675.6438356165
2024-06-11,01:08:20,637359,44682.7808219178
2024-06-11,01:08:40,637379,45312.3333333333
2024-06-11,01:09:00,637399,47652.6956521739
2024-06-11,01:09:20,637419,49066.7910447761
2024-06-11,01:09:40,637439,51373.984375
2024-06-11,01:10:00,637459,51794.1904761905
2024-06-11,01:10:20,637479,50211.9076923077
2024-06-11,01:10:40,637499,46627.8285714286
2024-06-11,01:11:00,637519,50608.3076923077
2024-06-11,01:11:20,637539,47688.2753623188
2024-06-11,01:11:40,637559,48401.8235294118
2024-06-11,01:12:00,637579,46653.4714285714
2024-06-11,01:12:20,637599,50247.7846153846
2024-06-11,01:12:40,637619,51847.5873015873
2024-06-11,01:13:00,637639,49136.8059701493
2024-06-11,01:13:20,637659,50659.0461538462
2024-06-11,01:13:40,637679,49895.696969697
2024-06-11,01:14:00,637699,49521.4696969697
2024-06-11,01:14:20,637719,48072.9264705882
2024-06-11,01:14:40,637739,53602.7049180328
2024-06-11,01:15:00,637759,53158.4193548387
2024-06-11,01:15:20,637779,49197.776119403
2024-06-11,01:15:40,637799,49946.5606060606
2024-06-11,01:16:00,637819,51120.515625
2024-06-11,01:16:20,637839,48118.1323529412
2024-06-11,01:16:40,637859,53644.2786885246
2024-06-11,01:17:00,637879,47805.2898550725
2024-06-11,01:17:20,637899,49987.0151515152
