"hour_pacific","Max","Average"
09:58:20,528628,6517.92307692308
09:58:40,528648,6717.04854368932
09:59:00,528668,6420.42966360856
09:59:20,528688,6549.3753894081
09:59:40,528708,6726.4224
10:00:00,528728,6365.63484848485
10:00:20,528748,6217.98224852071
10:00:40,528768,6580.37245696401
10:01:00,528788,7140.65534804754
10:01:20,528808,6832.05519480519
10:01:40,528828,6702.32324840765
10:02:00,528848,7125.71548821549
10:02:20,528868,6577.12732919255
10:02:40,528888,7174.45762711864
10:03:00,528908,7021.5692821369
10:03:20,528928,7121.7241962775
10:03:40,528948,6858.9299674267
10:04:00,528968,6943.65511551155
10:04:20,528988,6705.06528662421
10:04:40,529008,6642.8690851735
10:05:00,529028,8150.21705426357
10:05:20,529048,6199.41887905604
10:05:40,529068,6492.89368258859
10:06:00,529088,7099.02881355932
10:06:20,529108,6055.39469808542
10:06:40,529128,6511.3400621118
10:07:00,529148,6784.09546925566
10:07:20,529168,6678.69904458599
10:07:40,529188,6884.88341543514
10:08:00,529208,6667.88712241653
10:08:20,529228,6568.18466353678
10:08:40,529248,6436.91717791411
10:09:00,529268,7631.59016393442
10:09:20,529288,7049.4756302521
10:09:40,529308,6887.45888157895
10:10:00,529328,6520.39408099688
10:10:20,529348,6659.17806041336
10:10:40,529368,7171.32363013699
10:11:00,529388,7089.40101522843
10:11:20,529408,7057.35016835017
10:11:40,529428,7756.17037037037
10:12:00,529448,6829.61337683523
10:12:20,529468,7437.01420959148
10:12:40,529488,7354.59122807017
10:13:00,227587,6257.76923076923
10:13:20,529528,7190.27101200685
10:13:40,529548,6788.38025889967
10:14:00,529568,6907.41021416805
10:14:20,529588,6960.06799336651
10:14:40,529608,6851.68790849674
10:15:00,529628,7459.05704099822
10:15:20,529648,7795.23420074349
10:15:40,529668,7053.13613445378
10:16:00,529688,7500.93023255814
10:16:20,529708,6914.34761120264
10:16:40,529728,6803.65316045381
10:17:00,529748,7361.5
10:17:20,529768,7858.31638418079
10:17:40,529788,7146.14212328768
10:18:00,529808,6938.12121212121
10:18:20,529828,7370.33747779751
10:18:40,529848,6378.52841781874
10:19:00,529868,7045.53962900506
10:19:20,529888,7074.14890016921
10:19:40,529908,7838.52443609023
10:20:00,529928,6440.7438271605
10:20:20,529948,7384.26194690266
10:20:40,529968,6386.33944954128
10:21:00,529988,7193.73965517241
10:21:20,530008,7006.30536912752
10:21:40,530028,6971.3121869783
10:22:00,530048,6864.44243421052
10:22:20,530068,6780.71428571428
10:22:40,530088,7469.14157706093
10:23:00,530108,7708.42565055762
10:23:20,530128,6499.71830985915
10:23:40,530148,6975.22184873949
10:24:00,530168,7063.56345177665
10:24:20,530188,6740.10690789474
10:24:40,530208,6828.69281045752
10:25:00,530228,6910.74874371859
10:25:20,530248,6706.95292207792
10:25:40,530268,6356.66153846154
10:26:00,530288,6866.17355371901
10:26:20,530308,6295.18882175227
10:26:40,530328,6920.52745424293
10:27:00,530348,7062.18088737202
10:27:20,530368,7459.67207207207
10:27:40,530388,6551.88132911392
10:28:00,530408,6589.1914556962
10:28:20,530428,6594.13765822785
10:28:40,530448,7121.7641025641
10:29:00,530468,6734.76585365854
10:29:20,530488,6955.60906040268
10:29:40,530508,6986.78246205733
10:30:00,530528,6813.65296052631
10:30:20,530548,6112.80809595202
10:30:40,530568,6989.29848229342
10:31:00,530588,6939.27609427609
10:31:20,530608,6776.00492610837
10:31:40,530628,6215.75
10:32:00,530648,7818.89753320683
10:32:20,530668,6866.29118136439
10:32:40,530688,7442.87545126354
10:33:00,530708,7620.75231053605
10:33:20,530728,6492.10849056604
10:33:40,530748,7263.61267605634
10:34:00,530768,7490.05444646098
10:34:20,530788,7293.33568904593
10:34:40,530808,6690.6223662885
10:35:00,530828,7082.95197255574
10:35:20,530848,7401.0017921147
10:35:40,530868,6964.09106239461
10:36:00,530888,7176.56303972366
10:36:20,530908,7527.58695652174
10:36:40,229007,5836.10128617364
10:37:00,530948,7426.17107583774
10:37:20,530968,7116.10641891892
10:37:40,530988,6840.19967532467
10:38:00,531008,6764.81744749596
10:38:20,531028,6604.31653543307
10:38:40,531048,7143.98976109215
10:39:00,531068,7428.90425531915
10:39:20,531088,6441.55076923077
10:39:40,531108,7482.1824686941
10:40:00,531128,7350.08611599298
10:40:20,531148,6884.27796052632
10:40:40,531168,6337.64750378215
10:41:00,531188,6995.86386554621
10:41:20,531208,6499.09687500001
10:41:40,531228,7562.52363636364
10:42:00,531248,6731.24437299035
10:42:20,531268,7137.34241908006
10:42:40,531288,7631.97632058288
10:43:00,229387,6174.95918367347
10:43:20,531328,7155
10:43:40,531348,7060.95762711864
10:44:00,531368,6971.29010238908
10:44:20,531388,7112.37542662116
10:44:40,531408,7482.07899461401
10:45:00,531428,6936.34276206322
10:45:20,531448,7037.75803722504
10:45:40,531468,6537.31289308176
10:46:00,531488,7358.00701754386
10:46:20,531508,7043.19966442953
10:46:40,531528,7516.94444444445
10:47:00,531548,7308.66202090593
10:47:20,531568,6922.78217821783
10:47:40,531588,7841.84485981309
10:48:00,531608,7637.31318681319
10:48:20,531628,7233.01039861351
10:48:40,531648,7089.12563667233
10:49:00,531668,7287.21180555556
10:49:20,531688,6345.56067588326
10:49:40,531708,7498.45178571429
10:50:00,531728,7161.40308747856
10:50:20,531748,6430.36153846154
10:50:40,531768,7790.15298507464
10:51:00,531788,6605.00631911533
10:51:20,531808,6680.17252396166
10:51:40,531828,6629.91917591125
10:52:00,531848,7325.39229422067
10:52:20,531868,6547.80281690141
10:52:40,531888,6631.5746031746
10:53:00,531908,7175.28987993139
10:53:20,531928,6124.30555555555
10:53:40,531948,6558.31150159744
10:54:00,531968,6558.56
10:54:20,531988,6745.30706075534
10:54:40,532008,6976.4584040747
10:55:00,532028,6917.92760942761
10:55:20,532048,6406.52180685358
10:55:40,532068,6407.18224299066
10:56:00,532088,6512.23101265822
10:56:20,532108,6375.48217054264
10:56:40,532128,7073.7233676976
10:57:00,532148,7096.80274442538
10:57:20,532168,6922.51839464882
10:57:40,532188,7757.83677298311
10:58:00,532208,7429.96564195299
10:58:20,532228,6866.02337228714
10:58:40,532248,6604.81642512077
10:59:00,532268,6973.91186440679
10:59:20,532288,6735.25859247136
10:59:40,532308,6900.14932885906
11:00:00,532328,6661.10372771475
11:00:20,532348,6918.48653198653
11:00:40,532368,6392.6531881804
11:01:00,532388,6752.76694214876
11:01:20,532408,7256.35346358792
11:01:40,532428,6667.96574225122
11:02:00,532448,6912.68403361344
11:02:20,532468,6515.17563291139
11:02:40,532488,6683.70731707317
11:03:00,532508,7109.07081174439
11:03:20,532528,7188.94366197183
11:03:40,532548,6720.71288743883
11:04:00,532568,7012.58037225042
11:04:20,532588,7087.97777777778
11:04:40,532608,6967.12773109244
11:05:00,532628,7696.69906542056
11:05:20,532648,6638.9114331723
11:05:40,532668,7208.26048951049
11:06:00,532688,6808.40264026402
11:06:20,532708,6732.82871125612
11:06:40,532728,7226.99824868651
11:07:00,532748,7506.7032967033
11:07:20,532768,7185.66199649738
11:07:40,532788,7146.82578397212
11:08:00,532808,7220.12676056338
11:08:20,532828,7246.55300353357
11:08:40,532848,7612.21892393321
11:09:00,532868,7147.24825174825
11:09:20,532888,7116.36048526863
11:09:40,532908,7385.81115107914
11:10:00,532928,7344.20572450805
11:10:20,532948,6749.44663382595
11:10:40,532968,6841.58069883527
11:11:00,532988,6895.435
11:11:20,533008,6702.77022653722
11:11:40,533028,7153.55094991365
11:12:00,533048,7278.03339191564
11:12:20,533068,7049.25170068027
11:12:40,533088,6721.08752025932
11:13:00,533108,7383.78609625668
11:13:20,533128,6438.66304347826
11:13:40,533148,7687.22448979592
11:14:00,533168,6883.99667774087
11:14:20,533188,6831.8039538715
11:14:40,533208,7464.32072072072
11:15:00,533228,7383.63458110516
11:15:20,533248,7148.1827586207
11:15:40,533268,7339.07787610619
11:16:00,533288,6878.11111111111
11:16:20,533308,7091.15384615384
11:16:40,533328,7317.09700176367
11:17:00,533348,7435.22401433691
11:17:20,533368,6738.12175324675
11:17:40,533388,7459.68525179857
11:18:00,533408,7287.65905096661
11:18:20,533428,7548.27636363637
11:18:40,533448,7035.94237288136
11:19:00,533468,7859.8125
11:19:20,533488,7373.0781527531
11:19:40,533508,7161.72413793104
11:20:00,533528,7037.9372881356
11:20:20,533548,7235.21428571428
11:20:40,533568,6578.45411392405
11:21:00,533588,6985.04033613445
11:21:20,533608,7095.5204778157
11:21:40,533628,8177.43110236221
11:22:00,533648,8076.58121330725
11:22:20,533668,7632.23844731978
11:22:40,533688,7174.22916666667
11:23:00,533708,8550.85921325051
11:23:20,533728,7246.55341506129
11:23:40,533748,7209.85365853659
11:24:00,533768,7884.39962121212
11:24:20,533788,7588.06557377049
11:24:40,533808,6800.32300163132
11:25:00,533828,7327.45195729538
11:25:20,533848,7027.45299145299
11:25:40,533868,7666.40782122905
11:26:00,533888,6734.23039215686
11:26:20,533908,7035.27986348123
11:26:40,533928,6941.04208754209
11:27:00,533948,7723.08971962617
11:27:20,533968,7526.54644808743
11:27:40,533988,7103.1735395189
11:28:00,534008,7896.74569789675
11:28:20,534028,7246.96785714286
11:28:40,534048,6889.685
11:29:00,534068,7008.68135593221
11:29:20,534088,7335.90957446809
11:29:40,534108,6732.8487804878
11:30:00,534128,7482.92766726945
11:30:20,534148,6666.56865912763
11:30:40,534168,6767.61274509804
11:31:00,534188,6941.68006700167
11:31:20,534208,6986.91568296796
11:31:40,534228,7068.22866894198
11:32:00,534248,7292.02640845071
11:32:20,534268,7047.3231292517
11:32:40,534288,7370.47153024911
11:33:00,534308,7003.23986486487
11:33:20,534328,7134.55249569707
11:33:40,534348,7703.98698884759
11:34:00,534368,7362.02841918295
11:34:20,534388,7005.42398648649
11:34:40,534408,6890.05922165821
11:35:00,534428,7203.39236111111
11:35:20,534448,6748.00162601626
11:35:40,534468,7067.63373083475
11:36:00,534488,6920.66110183639
11:36:20,534508,7417.56171735242
11:36:40,534528,6624.14376996806
11:37:00,534548,7556.71014492754
11:37:20,534568,6900.25950413223
11:37:40,534588,7323.81929824562
11:38:00,534608,7640.07366482504
11:38:20,534628,6968.53020134228
11:38:40,534648,7450.22441651705
11:39:00,534668,7006.51945854484
11:39:20,534688,7317.77738515901
11:39:40,534708,6913.10016694491
11:40:00,534728,7209.06445993031
11:40:20,534748,6739.7003257329
11:40:40,534768,7107.41580756013
11:41:00,534788,7717.19402985075
11:41:20,534808,6797.27257799672
11:41:40,534828,7335.12943262411
11:42:00,534848,8062.11240310076
11:42:20,534868,7094.87904599659
11:42:40,534888,6951.31218697829
11:43:00,534908,7407.74021352313
11:43:20,534928,6596.49050632911
11:43:40,534948,7389.1914893617
11:44:00,534968,7239.90559440559
11:44:20,534988,6776.55555555556
11:44:40,535008,7348.3085106383
11:45:00,535028,7235.21465968587
11:45:20,535048,6628.51118210862
11:45:40,535068,7430.9605734767
11:46:00,535088,7098.44947735191
11:46:20,535108,6323.29071537291
11:46:40,535128,6797.16693944353
11:47:00,535148,7922.54770992366
11:47:20,535168,6305.33687405159
11:47:40,535188,7137.14261168385
11:48:00,535208,7103.36286201022
11:48:20,535228,6681.05111821087
11:48:40,535248,6910.45986622073
11:49:00,535268,7214.77430555556
11:49:20,535288,6805.6868852459
11:49:40,535308,6442.45510835913
11:50:00,535328,7206.01610017889
11:50:20,535348,6175.52670623146
11:50:40,535368,6166.06370370371
11:51:00,535388,7837.78178368121
11:51:20,535408,6208.49325337332
11:51:40,535428,7024.9558573854
11:52:00,535448,6941.89261744966
11:52:20,535468,6831.28217821782
11:52:40,535488,6481.77934272301
11:53:00,535508,6723.46590909091
11:53:20,535528,6509.15070643642
11:53:40,535548,6631.09919999999
11:54:00,535568,6653.92134831461
11:54:20,535588,6684.09032258065
11:54:40,535608,6528.51892744479
11:55:00,535628,7319.00878734622
11:55:20,535648,7065.02542372881
11:55:40,535668,6904.74337748344
11:56:00,535688,7091.82993197279
11:56:20,535708,6790.01463414634
11:56:40,535728,6800.18566775244
11:57:00,535748,7532.26401446655
11:57:20,535768,6996.77386934673
11:57:40,535788,7314.86164623468
11:58:00,535808,7056.73986486487
11:58:20,535828,6959.895
11:58:40,535848,6398.38131699847
11:59:00,535868,7163.92109777015
11:59:20,535888,6404.72434915774
11:59:40,535908,6595.38643533123
12:00:00,535928,6999.97487437186
12:00:20,535948,6845.41791044776
12:00:40,234047,6462.11347517731
12:01:00,535988,7417.8756660746
12:01:20,536008,6554.86228482003
12:01:40,536028,6740.41223832528
12:02:00,536048,7150.16239316239
12:02:20,536068,7419.09929078014
12:02:40,536088,6928.37251655629
12:03:00,536108,7755.85714285714
12:03:20,536128,7032.22184873949
12:03:40,536148,6756.89689034369
12:04:00,536168,7696.98694029851
12:04:20,536188,7748.90925925926
12:04:40,536208,6758.5355987055
12:05:00,536228,7059.28911564626
12:05:20,536248,7221.16521739131
12:05:40,536268,6471.95482866044
12:06:00,536288,7393.06194690266
12:06:20,536308,6631.45166402536
12:06:40,536328,6684.16453674121
12:07:00,536348,7411.57269503546
12:07:20,536368,6846.12929623568
12:07:40,536388,6704.78044871794
12:08:00,536408,6687.53354632587
12:08:20,536428,6595.30551181102
12:08:40,536448,7118.48469387755
12:09:00,536468,6394.34214618973
12:09:20,536488,6488.90220820189
12:09:40,536508,6700.56351791531
12:10:00,536528,6291.50461538461
12:10:20,536548,6144.74179104478
12:10:40,536568,7543.91009174312
12:11:00,536588,6892.11390284757
12:11:20,536608,6542.35930047695
12:11:40,536628,6595.61217948718
12:12:00,536648,6877.60299003322
12:12:20,536668,7092.34075342465
12:12:40,536688,7391.41964285714
12:13:00,536708,7673.02611940298
12:13:20,536728,6564.07827476038
12:13:40,536748,6826.32890365449
12:14:00,536768,6215.5664652568
12:14:20,536788,6538.18282988871
12:14:40,536808,7063.07903780069
12:15:00,536828,7173.62827225131
12:15:20,536848,6936.78077571669
12:15:40,536868,7029.80683760684
12:16:00,536888,6540.46740858506
12:16:20,536908,6448.27272727273
12:16:40,536928,8249.74096385542
12:17:00,536948,7292.06737588653
12:17:20,536968,6676.14634146342
12:17:40,536988,7120.72743055555
12:18:00,537008,7090.27430555556
12:18:20,537028,7204.25978647687
12:18:40,537048,6830.63545150502
12:19:00,537068,7694.21698113208
12:19:20,537088,6777.25956738769
12:19:40,537108,6915.49489795918
12:20:00,537128,6997.40753424657
12:20:20,537148,6210.5403348554
12:20:40,537168,6546.64205457464
12:21:00,537188,6764.48922056385
12:21:20,537208,6146.66114457831
12:21:40,537228,6899.53976311337
12:22:00,537248,6666.75328947368
12:22:20,537268,6990.1948275862
12:22:40,537288,6293.41860465116
12:23:00,537308,6522.56270096463
12:23:20,537328,6671.99342105263
12:23:40,537348,6716.9701986755
12:24:00,537368,6616.40783034258
12:24:20,537388,7087.15909090909
12:24:40,537408,6841.39123102867
12:25:00,537428,7100.28721541156
12:25:20,537448,7027.25303292894
12:25:40,537468,6463.50318471339
12:26:00,537488,6393.99212598425
12:26:20,537508,6403.38230647709
12:26:40,537528,6357.92644757434
12:27:00,537548,7139.11247803163
12:27:20,537568,6556.45645161291
12:27:40,537588,7092.39965095986
12:28:00,537608,7123.11754385964
12:28:20,537628,6504.67199999999
12:28:40,537648,7010.60344827586
12:29:00,537668,6149.60895522388
12:29:20,537688,6612.27126805779
12:29:40,537708,7338.82531194295
12:30:00,537728,6749.78196721312
12:30:20,537748,6425.44773790952
12:30:40,537768,7025.98634812287
12:31:00,537788,7237.00175746925
12:31:20,537808,6898.38860971525
12:31:40,537828,7353.74821428572
12:32:00,537848,7262.76655052265
12:32:20,537868,7071.63898305085
12:32:40,537888,6884.96534653466
12:33:00,537908,7173.74567474049
12:33:20,537928,7484.14259927798
12:33:40,537948,6669.03536977492
12:34:00,537968,6469.04992199688
12:34:20,537988,7429.94086021505
12:34:40,538008,6937.54515050167
12:35:00,538028,6661.83411580594
12:35:20,538048,6872.05161290323
12:35:40,538068,6674.07865168539
12:36:00,538088,6217.43263473054
12:36:20,538108,6669.9387755102
12:36:40,538128,6717.4898911353
12:37:00,538148,6706.77054263566
12:37:20,538168,6795.19968553459
12:37:40,538188,7005.39448051948
12:38:00,538208,7216.69681742043
12:38:20,538228,6968.95559210527
12:38:40,538248,6929.21931260229
12:39:00,538268,7270.00859106529
12:39:20,538288,6831.92446633826
12:39:40,538308,6797.03376205788
12:40:00,538328,6911.31751227496
12:40:20,538348,6865.31707317073
12:40:40,538368,6299.39552238805
12:41:00,538388,6467.23148148148
12:41:20,538408,6357.43854324735
12:41:40,538428,7188.60689655173
12:42:00,538448,6669.59365079365
12:42:20,538468,6836.04071661238
12:42:40,538488,6533.94191522763
12:43:00,538508,6867.49508196721
12:43:20,538528,6678.89171974523
12:43:40,538548,6649.35023771791
12:44:00,538568,6415.11314984709
12:44:20,236667,6313.81174438687
12:44:40,538608,6203.22747415066
12:45:00,538628,6682.68789808918
12:45:20,538648,6634.28909952606
12:45:40,538668,6857.39379084968
12:46:00,538688,6468.90138674885
12:46:20,538708,6906.05601317957
12:46:40,538728,6765.87278582931
12:47:00,538748,7018.1856187291
12:47:20,538768,7103.41285956007
12:47:40,538788,6983.13477537437
12:48:00,538808,6850.91297208539
12:48:20,236907,5933.48939641109
12:48:40,538848,6436.06317411402
12:49:00,538868,6690.30095541401
12:49:20,538888,7122.32427843803
12:49:40,538908,6380.31259484067
12:50:00,538928,7178.6188034188
12:50:20,538948,6614.0534591195
12:50:40,237047,5641.21538461539
12:51:00,538988,7927.17924528303
12:51:20,539008,6339.24698795181
12:51:40,539028,6800.79967689822
12:52:00,539048,7790.64126394052
12:52:20,539068,6518.82972136223
12:52:40,539088,6990.82724252491
12:53:00,539108,7637
12:53:20,539128,6353.18552036199
12:53:40,539148,7093.68074324325
12:54:00,539168,7528.8228980322
12:54:20,539188,6629.95911949685
12:54:40,539208,6515.83616692426
12:55:00,539228,7084.1049069374
12:55:20,539248,7067.20777027027
12:55:40,539268,6359.6367781155
12:56:00,539288,6597.0329153605
12:56:20,539308,6096.47178002894
12:56:40,539328,6403.62404870624
12:57:00,539348,6943.74257425742
12:57:20,539368,6701.74363057325
12:57:40,539388,6776.48792270531
12:58:00,539408,7417.15425531915
12:58:20,539428,6795.25811688311
12:58:40,539448,6441.33384615385
12:59:00,539468,6666.92088607595
12:59:20,539488,7039.28595317726
12:59:40,539508,6728.58466453674
13:00:00,539528,6869.30668841762
13:00:20,539548,6405.39817629179
13:00:40,539568,6678.62916006339
13:01:00,539588,7164.87414965986
13:01:20,539608,6968.74545454545
13:01:40,539628,7394.04736842106
13:02:00,539648,7212.51198630137
13:02:20,539668,7232.82847341337
13:02:40,539688,6965.29586776859
13:03:00,539708,7563.15162454873
13:03:20,539728,6997.59098497496
13:03:40,539748,6535.58255451713
13:04:00,539768,6854.37254901961
13:04:20,539788,6576.95768025078
13:04:40,539808,8098.01158301158
13:05:00,539828,7338.9020979021
13:05:20,539848,7010.66444073456
13:05:40,539868,6484.47839506173
13:06:00,539888,6764.3632
13:06:20,539908,6783.65650080257
13:06:40,539928,7788.09963099631
13:07:00,539948,7950.40677966102
13:07:20,539968,7133.89020270271
13:07:40,539988,6581.3753894081
13:08:00,540008,7058.77647058824
13:08:20,540028,6693.40445859873
13:08:40,540048,6128.62827988338
13:09:00,540068,6495.43076923077
13:09:20,540088,6417.95606060607
13:09:40,540108,6959.55940594059
13:10:00,540128,6409.66820276498
13:10:20,540148,6242.67010309278
13:10:40,540168,6913.05392156862
13:11:00,540188,7231.78461538462
13:11:20,540208,6815.69887278582
13:11:40,540228,6989.98016528926
13:12:00,540248,7062.4674457429
13:12:20,540268,6871.31331168832
13:12:40,540288,6644.82574568289
13:13:00,540308,7344.97395833333
13:13:20,540328,6753.13643659711
13:13:40,540348,6993.90909090909
13:14:00,540368,6630.92488262911
13:14:20,540388,6947.49836065573
13:14:40,540408,7674.27717391305
13:15:00,540428,7224.04576271186
13:15:20,238527,6195.57903494177
13:15:40,540468,6676.55399061033
13:16:00,540488,7008.30413223141
13:16:20,540508,6759.16401273885
13:16:40,540528,7279.92281303602
13:17:00,540548,7299.99130434782
13:17:20,540568,8120.57662835248
13:17:40,540588,7480.10582010582
13:18:00,540608,6557.27511591963
13:18:20,540628,7109.54103852596
13:18:40,540648,7412.96328671329
13:19:00,540668,6694.65299684543
13:19:20,540688,6689.64094488189
13:19:40,540708,7134.6537815126
13:20:00,540728,7169.40604026846
13:20:20,540748,6476.75909090909
13:20:40,540768,7733.23369565218
13:21:00,540788,7223.65306122449
13:21:20,540808,7400.94425087108
13:21:40,540828,7102.75418060201
13:22:00,540848,7277.79045996593
13:22:20,540868,7484.76357267951
13:22:40,540888,7942.46096654274
13:23:00,540908,7426.0158172232
13:23:20,540928,7008.06135986733
13:23:40,540948,7136.5304054054
13:24:00,540968,7635.87272727273
13:24:20,540988,7073.62794612794
13:24:40,541008,7307.22782608696
13:25:00,541028,7525.16036036037
13:25:20,541048,6493.84782608696
13:25:40,541068,6370.57686453576
13:26:00,541088,6210.73293768546
13:26:20,541108,7247.06759098786
13:26:40,541128,6887.75453047776
13:27:00,541148,6726.78617363344
13:27:20,541168,6561.93249607535
13:27:40,541188,7174.23670668954
13:28:00,541208,6937.4776119403
13:28:20,541228,6352.44764795144
13:28:40,541248,6680.0350877193
13:29:00,541268,7261.19482758621
13:29:20,541288,6260.97622585438
13:29:40,541308,6594.7151799687
13:30:00,541328,6680.98564593301
13:30:20,541348,6351.64848484848
13:30:40,541368,6216.45777777778
13:31:00,541388,6285.73684210526
13:31:20,541408,6342.88956127081
13:31:40,541428,6802.18831168832
13:32:00,541448,7617.8535262206
13:32:20,541468,6785.39130434783
13:32:40,541488,6900.47350993377
13:33:00,541508,7203.85128205129
13:33:20,541528,6755.96153846154
13:33:40,541548,7203.81367521367
13:34:00,541568,6531.66769706337
13:34:20,541588,7081.61268781302
13:34:40,541608,6792.81119999999
13:35:00,541628,7238.82593856656
13:35:20,541648,6982.76644736842
13:35:40,541668,6920.73083197389
13:36:00,541688,6655.37774294671
13:36:20,541708,7051.76744186046
13:36:40,541728,6966.37726523888
13:37:00,541748,7039.92703150912
13:37:20,239847,6054.56209150327
13:37:40,541788,7399.15853658537
13:38:00,541808,7112.86767169179
13:38:20,541828,7280.27272727273
13:38:40,541848,7237.73720136518
13:39:00,541868,7047.89202657807
13:39:20,541888,6750.28775834658
13:39:40,541908,6921.72920065253
13:40:00,541928,7246.92020373515
13:40:20,541948,7038.47281713344
13:40:40,541968,6527.83358778626
13:41:00,541988,6505.15797546012
13:41:20,542008,7625.95323741007
13:41:40,542028,6996.17161716172
13:42:00,542048,7111.04362416108
13:42:20,542068,6974.2302631579
13:42:40,542088,7213.68027210885
13:43:00,542108,7007.95702479338
13:43:20,542128,7516.41134751772
13:43:40,542148,7037.12126245847
13:44:00,542168,6521.13230769231
13:44:20,542188,6822.74151857835
13:44:40,542208,7145.55817875211
13:45:00,542228,7057.4834437086
13:45:20,240327,6016.94155844155
13:45:40,542268,6575.03081664098
13:46:00,542288,7437.79577464789
13:46:20,542308,6707.18799368089
13:46:40,542328,6499.62327718224
13:47:00,542348,7841.05514705883
13:47:20,542368,6798.97452229299
13:47:40,542388,6850.78812199037
13:48:00,542408,6944.9852700491
13:48:20,542428,7207.27164685909
13:48:40,542448,7576.54107142857
13:49:00,542468,7572.65170556554
13:49:20,542488,7109.44612794613
13:49:40,542508,7217.5094017094
13:50:00,542528,7050.26544240401
13:50:20,542548,6504.61230769231
13:50:40,542568,6748.5159744409
13:51:00,542588,6582.94548286604
13:51:20,542608,6202.75806451614
13:51:40,542628,7386.31993006993
13:52:00,542648,6967.79104477612
13:52:20,542668,7074.7962962963
13:52:40,542688,7123.00169491526
13:53:00,542708,7055.32046979866
13:53:20,542728,6666.81210191083
13:53:40,542748,6411.17378048781
13:54:00,542768,7326.98083623693
13:54:20,542788,6787.37741935485
13:54:40,542808,6228.19526627219
13:55:00,542828,6400.25227963526
13:55:20,542848,7050.56113902848
13:55:40,542868,6810.49838187702
13:56:00,542888,6648.98587127158
13:56:20,542908,6735.14467408585
13:56:40,542928,6763.33706070287
13:57:00,542948,6898.50163934427
13:57:20,542968,7337.49214659686
13:57:40,542988,7261.38514680484
13:58:00,543008,6542.72727272728
13:58:20,543028,6939.92715231788
13:58:40,543048,6865.0929853181
13:59:00,543068,6593.58099688474
13:59:20,543088,7076.08193979933
13:59:40,543108,6886.37133550489
14:00:00,543128,7444.74250440917
14:00:20,543148,6200.63582966226
14:00:40,543168,7064.28978224455
14:01:00,543188,6982.86092715232
14:01:20,241287,6097.90547263681
14:01:40,241307,6157.67001675042
14:02:00,241327,6400.83044982699
14:02:20,241347,6131.2056384743
14:02:40,241367,6213.18823529412
14:03:00,241387,6256.64565587734
14:03:20,241407,5870.28913738019
14:03:40,241427,5688.45975232198
14:04:00,241447,6725.33272727273
14:04:20,241467,6500.34797891037
14:04:40,241487,5602.63237518911
14:05:00,241507,5767.746105919
14:05:20,241527,5751.93167701863
14:05:40,241547,5936.65705128205
14:06:00,241567,5905.0332278481
14:06:20,241587,5862.62009419152
14:06:40,241607,6248.87437185929
14:07:00,241627,6480.19618055555
14:07:20,241647,6028.60258481422
14:07:40,241667,5954.19138755981
14:08:00,241687,6558.19022687609
14:08:20,241707,6579.94045534151
14:08:40,241727,6627.53615520282
14:09:00,241747,5698.6311728395
14:09:20,241767,5708.96183206107
14:09:40,241787,6099.62153344209
14:10:00,241807,6263.68885191347
14:10:20,241827,5719.1502276176
14:10:40,241847,5767.932618683
14:11:00,241867,5689.56990881459
14:11:20,241887,6026.93558776168
14:11:40,241907,5880.97169811321
14:12:00,241927,6296.57239057239
14:12:20,241947,6624.36637168141
14:12:40,241967,5868.51811023621
14:13:00,241987,6366.07993197279
14:13:20,242007,5723.67697063369
14:13:40,242027,6158.99013157895
14:14:00,242047,5628.80786686839
14:14:20,242067,6022.24433656957
14:14:40,242087,6169.33001658375
14:15:00,242107,6171.2075782537
14:15:20,242127,6265.65050167224
14:15:40,242147,5057.3423180593
14:16:00,242167,6158.51549755302
14:16:20,242187,5806.49308755761
14:16:40,242207,5993.57142857143
14:17:00,242227,5995.30158730159
14:17:20,242247,5830.46604938272
14:17:40,242267,6152.03094462541
14:18:00,242287,5668.4335347432
14:18:20,242307,6325.43338954468
14:18:40,242327,5532.99263622975
14:19:00,242347,6223.65174129353
14:19:20,242367,6450.13745704467
14:19:40,242387,5541.70943952803
14:20:00,242407,5994.41878980892
14:20:20,242427,6911.98736462094
14:20:40,242447,5616.01317715959
14:21:00,242467,6582.06574394464
14:21:20,242487,6212.62316476346
14:21:40,242507,5698.30493273543
14:22:00,242527,5543.6661849711
14:22:20,242547,5887.55674846626
14:22:40,242567,5828.64285714286
14:23:00,242587,6004.77301587301
14:23:20,242607,5694.53082706767
14:23:40,242627,6180.58128078817
14:24:00,242647,6086.5303514377
14:24:20,242667,6865.35315315315
14:24:40,242687,5773.96666666666
14:25:00,242707,5968.30877742947
14:25:20,242727,5574.00878477306
14:25:40,242747,5593.48895434463
14:26:00,242767,6085.34294871795
14:26:20,242787,6206.03104575164
14:26:40,242807,5851.31432973806
14:27:00,242827,6316.43427620632
14:27:20,242847,6107.8231511254
14:27:40,242867,6041.86645468998
14:28:00,242887,6148.53745928339
14:28:20,242907,5723.46818181818
14:28:40,242927,5729.67223065251
14:29:00,242947,6597.55671902269
14:29:20,242967,5816.49235474006
14:29:40,242987,5683.51347305389
14:30:00,243007,5994.5303514377
14:30:20,243027,5675.42620481928
14:30:40,243047,5995.39649681529
14:31:00,243067,6098.17069243156
14:31:20,243087,6320.45742904842
14:31:40,243107,5843.15740740741
14:32:00,243127,6304.18959731544
14:32:20,243147,6046.63022508039
14:32:40,243167,5846.43079315708
